text,average_path_length,maximum_path_length,num_clauses,num_phrases,num_subordinating_conjunctions,prop_nouns,prop_verbs,prop_adjectives,prop_pronouns,num_tokens,total_freq,avg_token_length
"Конкурентная оплата для преподавателя вуза в Москве сейчас 2-3 тысячи долларов в месяц, в Петербурге - 1,5-2,5 тысяч долларов, в регионах России - не меньше 1,5 тысяч долларов.",2.764705882352941,21.0,0.0,3.0,0.0,0.3142857142857143,0.0,0.0285714285714285,0.0,31,148128.6,5.321428571428571
"Консультанты разделили рынок бизнес-образования на два сегмента: в первый вошли все государственные и негосударственные вузы РФ со специализацией ""экономика и управление"".",2.3846153846153846,24.0,0.0,5.0,0.0,0.3703703703703703,0.074074074074074,0.1111111111111111,0.0,25,126619.4,7.190476190476191
"Концентрация и тип примесей могут менять не только величину, но и знак электропроводности.",1.5714285714285714,9.0,0.0,2.0,0.0,0.4,0.1333333333333333,0.0,0.0,15,92404.7,6.0
"Концентрация и централизация капитала породили первые крупные объединения - корпорации, гигантские тресты и картели, способные монополизировать и производство, и отраслевые рынки.",3.0,19.0,0.0,4.0,0.0,0.4,0.08,0.2,0.0,25,143487.0,7.571428571428571
"Кончик носа онемел от ужаса, ледяные мурашки ползли по спине, и темный водоворот медленно поднимал ее, и кружил, и нес в такую глубину, что она догадалась, что умирает.",3.411764705882353,31.0,2.0,8.0,2.0,0.2,0.2,0.0571428571428571,0.0285714285714285,35,162939.00000000003,5.035714285714286
"Котлеты были большие, честные, начиненные чесноком и травами и исполнены с таким искусством, как будто им предстояла долгая и счастливая жизнь.",2.2916666666666665,21.0,1.0,5.0,1.0,0.2,0.12,0.16,0.04,25,120285.9,5.857142857142857
"Краны на кухне, в ванной уже даже не сипели, превратились в воспоминание.",1.8571428571428568,8.0,0.0,3.0,0.0,0.2666666666666666,0.1333333333333333,0.0,0.0,15,100083.6,5.166666666666667
"Красный, как и на автомобиле, запрещает движение.",1.8888888888888888,6.0,0.0,3.0,1.0,0.2,0.1,0.1,0.0,10,51924.100000000006,6.142857142857143
"Критическая ситуация сложилась на основных магистралях Петропавловска - бушующий в южных районах Камчатки циклон, не дойдя до областного центра, тем не менее принес в город сильный снегопад.",3.310344827586207,26.0,1.0,8.0,0.0,0.2333333333333333,0.1,0.1666666666666666,0.0333333333333333,30,115983.8,6.074074074074074
Кроме мраморных Юпитеров и Диан человекоподобных почти не попадалось.,0.7777777777777778,5.0,0.0,1.0,0.0,0.0,0.1,0.1,0.0,10,54331.5,6.777777777777778
"Кроме того, многие ветераны по традиции прибывают в канун Дня Победы в столицу, чтобы встретиться с однополчанами и принять участие в торжествах.",1.7916666666666667,16.0,1.0,6.0,1.0,0.28,0.12,0.04,0.04,25,149252.3,5.636363636363637
