INPUT:text	INPUT:text1	INPUT:text2	OUTPUT:category	GOLDEN:category	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
Я не верю в кровавую революцию снизу в России .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b703577f0875d59ac198	00023f0ffa--63e7ad0903b5dd74ad8e59af	00023f0ffa--63e7b703577f0875d59ac198	29571b2081f20f8d4a1a082ed0de013d	APPROVED	2023-02-11T15:40:51.534
Он был в номере и услышал где-то недалеко выстрелы .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b7036c63877b65b9b977	00023f0ffa--63e7ad1c03b5dd74ad8e5cd8	00023f0ffa--63e7b7036c63877b65b9b977	c828f82e8b0a9fb112dec057b999bc97	APPROVED	2023-02-11T15:40:51.421
Суд должен быть в подчинении закона и гаранта Конституции .			[1]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b7038063982b2208fa3e	00023f0ffa--63e7ad0a03b5dd74ad8e59c7	00023f0ffa--63e7b7038063982b2208fa3e	015a20a1100f427addc170baf4a20606	APPROVED	2023-02-11T15:40:51.549
Бухгалтеры звонят в редакцию и просят выяснить позицию фискалов .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b703f231c761224fb9c7	00023f0ffa--63e7ad1f03b5dd74ad8e5d59	00023f0ffa--63e7b703f231c761224fb9c7	adefcff1d04bfd9d2692dfc2bfb75075	APPROVED	2023-02-11T15:40:51.770
Он был в номере и услышал где-то недалеко выстрелы .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b704006a84029c3dd6a0	00023f0ffa--63e7ad1c03b5dd74ad8e5cd8	00023f0ffa--63e7b704006a84029c3dd6a0	6ec0e997921e02f87eb0ac7939745a99	APPROVED	2023-02-11T15:40:52.137
Суд должен быть в подчинении закона и гаранта Конституции .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b70417ea1a2f474592f8	00023f0ffa--63e7ad0a03b5dd74ad8e59c7	00023f0ffa--63e7b70417ea1a2f474592f8	1f46bf5aa368966393e8e6dc95ba13aa	APPROVED	2023-02-11T15:40:52.339
Бухгалтеры звонят в редакцию и просят выяснить позицию фискалов .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b7042b041c6b27aa7e2a	00023f0ffa--63e7ad1f03b5dd74ad8e5d59	00023f0ffa--63e7b7042b041c6b27aa7e2a	a9a5bbd581f0d0332407dcf9f9598667	APPROVED	2023-02-11T15:40:52.511
Мне дали третью группу инвалидности и выпустили в жизнь .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b704ca25f11eaf056805	00023f0ffa--63e7ad1603b5dd74ad8e5be1	00023f0ffa--63e7b704ca25f11eaf056805	6ea3c7ced4c9cbaa3d8a3c7008b9cc11	APPROVED	2023-02-11T15:40:52.479
Он был в номере и услышал где-то недалеко выстрелы .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b70517ea1a2f47459325	00023f0ffa--63e7ad1c03b5dd74ad8e5cd8	00023f0ffa--63e7b70517ea1a2f47459325	b8be97ee962bb61f1fe4246b8216599d	APPROVED	2023-02-11T15:40:53.769
Суд должен быть в подчинении закона и гаранта Конституции .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b7051befc713189a293d	00023f0ffa--63e7ad0a03b5dd74ad8e59c7	00023f0ffa--63e7b7051befc713189a293d	18cd5982844f357e3fe11503b19fbd87	APPROVED	2023-02-11T15:40:53.239
Я не верю в кровавую революцию снизу в России .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b70538b49f608d4a9033	00023f0ffa--63e7ad0903b5dd74ad8e59af	00023f0ffa--63e7b70538b49f608d4a9033	a966e41386436822c86696fd3d95bfce	APPROVED	2023-02-11T15:40:53.924
Он был в номере и услышал где-то недалеко выстрелы .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b7055aa2d3277b31941b	00023f0ffa--63e7ad1c03b5dd74ad8e5cd8	00023f0ffa--63e7b7055aa2d3277b31941b	e71c27c2ca99c5da72f987dc1cbdde69	APPROVED	2023-02-11T15:40:53.039
Суд должен быть в подчинении закона и гаранта Конституции .			[5]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b7055aa2d3277b319433	00023f0ffa--63e7ad0a03b5dd74ad8e59c7	00023f0ffa--63e7b7055aa2d3277b319433	cf1000edb2e3bc624786b21b636aae06	APPROVED	2023-02-11T15:40:53.995
Я не верю в кровавую революцию снизу в России .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b7058fb2e27ee93cb6f3	00023f0ffa--63e7ad0903b5dd74ad8e59af	00023f0ffa--63e7b7058fb2e27ee93cb6f3	94a433f848b6dd2819ab73217baafd54	APPROVED	2023-02-11T15:40:53.042
Ничего нового не открыл и именем своим не назвал .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b705bf19e327ec3bae06	00023f0ffa--63e7ad1003b5dd74ad8e5aba	00023f0ffa--63e7b705bf19e327ec3bae06	a8ac4b2eae3293dc58961bfd0694415c	APPROVED	2023-02-11T15:40:53.439
Мне дали третью группу инвалидности и выпустили в жизнь .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b705cf02855709a1024d	00023f0ffa--63e7ad1603b5dd74ad8e5be1	00023f0ffa--63e7b705cf02855709a1024d	8c4c051ad7b3ff51a0b17f4a9a829e24	APPROVED	2023-02-11T15:40:53.292
Есть и еще один момент в пользу таких сооружений .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b705f231c761224fba02	00023f0ffa--63e7ad1403b5dd74ad8e5b76	00023f0ffa--63e7b705f231c761224fba02	4e6599d540ec1dc6d62603b8f26d7ec2	APPROVED	2023-02-11T15:40:53.597
Есть и еще один момент в пользу таких сооружений .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b7061befc713189a2978	00023f0ffa--63e7ad1403b5dd74ad8e5b76	00023f0ffa--63e7b7061befc713189a2978	f0698ae09fc482a551ae8ec67a752829	APPROVED	2023-02-11T15:40:54.439
Ничего нового не открыл и именем своим не назвал .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b706e0e9031110acce26	00023f0ffa--63e7ad1003b5dd74ad8e5aba	00023f0ffa--63e7b706e0e9031110acce26	73f4fb655649eb6fc21fbab624e3a50d	APPROVED	2023-02-11T15:40:54.333
Суд должен быть в подчинении закона и гаранта Конституции .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b70703b5dd74ad8f7c37	00023f0ffa--63e7ad0a03b5dd74ad8e59c7	00023f0ffa--63e7b70703b5dd74ad8f7c37	a48bcd2f9b1dfc30969b76398b014550	APPROVED	2023-02-11T15:40:55.929
Ничего нового не открыл и именем своим не назвал .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b707f231c761224fba52	00023f0ffa--63e7ad1003b5dd74ad8e5aba	00023f0ffa--63e7b707f231c761224fba52	62b9f8b9c1a81f5df7a0b69c074c2884	APPROVED	2023-02-11T15:40:55.922
Я не верю в кровавую революцию снизу в России .			[1]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b7086458d9668b28e8d5	00023f0ffa--63e7ad0903b5dd74ad8e59af	00023f0ffa--63e7b7086458d9668b28e8d5	37c4f5ff63dfb658ded1fad3b6b824b5	APPROVED	2023-02-11T15:40:56.376
Ничего нового не открыл и именем своим не назвал .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b708800a232967d1844a	00023f0ffa--63e7ad1003b5dd74ad8e5aba	00023f0ffa--63e7b708800a232967d1844a	c00316a97724aa04d0b3690602c2b365	APPROVED	2023-02-11T15:40:56.895
Есть и еще один момент в пользу таких сооружений .			[1]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b7088fb2e27ee93cb720	00023f0ffa--63e7ad1403b5dd74ad8e5b76	00023f0ffa--63e7b7088fb2e27ee93cb720	868a36d4cf33748131962e110801d6b0	APPROVED	2023-02-11T15:40:56.808
Затем описания и изображения следует воспроизвести в больших количествах .			[5]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b709006a84029c3dd730	00023f0ffa--63e7ad2003b5dd74ad8e5da4	00023f0ffa--63e7b709006a84029c3dd730	ff9094d9e7905a8eda5d15d5081132ea	APPROVED	2023-02-11T15:40:57.193
Ничего нового не открыл и именем своим не назвал .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b70903b5dd74ad8f7c5d	00023f0ffa--63e7ad1003b5dd74ad8e5aba	00023f0ffa--63e7b70903b5dd74ad8f7c5d	fe8c1a75f64b93e95922bf854a23f2ad	APPROVED	2023-02-11T15:40:57.669
Он был в номере и услышал где-то недалеко выстрелы .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b7091d35f828b7ff8d25	00023f0ffa--63e7ad1c03b5dd74ad8e5cd8	00023f0ffa--63e7b7091d35f828b7ff8d25	33f2bddfcafd962afbf00a98c01e2aa2	APPROVED	2023-02-11T15:40:57.038
Я не верю в кровавую революцию снизу в России .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b709cf02855709a102ab	00023f0ffa--63e7ad0903b5dd74ad8e59af	00023f0ffa--63e7b709cf02855709a102ab	79e6e60d97d16ec8963aadaed88e7e97	APPROVED	2023-02-11T15:40:57.296
Он был в номере и услышал где-то недалеко выстрелы .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b709e0e9031110acce7d	00023f0ffa--63e7ad1c03b5dd74ad8e5cd8	00023f0ffa--63e7b709e0e9031110acce7d	73125c5715950c371172d3bcf450ef3c	APPROVED	2023-02-11T15:40:57.766
Есть и еще один момент в пользу таких сооружений .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b709f231c761224fba87	00023f0ffa--63e7ad1403b5dd74ad8e5b76	00023f0ffa--63e7b709f231c761224fba87	e076a5f5ce6427f846cd4b7578eaa9dd	APPROVED	2023-02-11T15:40:57.620
Затем описания и изображения следует воспроизвести в больших количествах .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b70a03b5dd74ad8f7c6b	00023f0ffa--63e7ad2003b5dd74ad8e5da4	00023f0ffa--63e7b70a03b5dd74ad8f7c6b	df10da01f65842629baf26232a530139	APPROVED	2023-02-11T15:40:58.092
Есть и еще один момент в пользу таких сооружений .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b70a38b49f608d4a90a8	00023f0ffa--63e7ad1403b5dd74ad8e5b76	00023f0ffa--63e7b70a38b49f608d4a90a8	3dba53b06c2223a7281df14ba84dbb0a	APPROVED	2023-02-11T15:40:58.820
Он был в номере и услышал где-то недалеко выстрелы .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b70a577f0875d59ac2a3	00023f0ffa--63e7ad1c03b5dd74ad8e5cd8	00023f0ffa--63e7b70a577f0875d59ac2a3	6a13d0304ffd7c66de8e5b92c460aecc	APPROVED	2023-02-11T15:40:58.672
Я не верю в кровавую революцию снизу в России .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b70ae0e9031110acce8c	00023f0ffa--63e7ad0903b5dd74ad8e59af	00023f0ffa--63e7b70ae0e9031110acce8c	bc75a343cc1222bd6f634e290298428f	APPROVED	2023-02-11T15:40:58.174
Он был в номере и услышал где-то недалеко выстрелы .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b70b31137e5dec1ca3a4	00023f0ffa--63e7ad1c03b5dd74ad8e5cd8	00023f0ffa--63e7b70b31137e5dec1ca3a4	3484d47e6fa71d3bd5b843cc6c47d301	APPROVED	2023-02-11T15:40:59.774
Затем описания и изображения следует воспроизвести в больших количествах .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b70bca25f11eaf056874	00023f0ffa--63e7ad2003b5dd74ad8e5da4	00023f0ffa--63e7b70bca25f11eaf056874	040566304c16c70bcd5b39b1552177df	APPROVED	2023-02-11T15:40:59.231
Есть и еще один момент в пользу таких сооружений .			[1]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b70c17ea1a2f47459399	00023f0ffa--63e7ad1403b5dd74ad8e5b76	00023f0ffa--63e7b70c17ea1a2f47459399	015a20a1100f427addc170baf4a20606	APPROVED	2023-02-11T15:41:00.351
Ничего нового не открыл и именем своим не назвал .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b70c40ff837b206d2b54	00023f0ffa--63e7ad1003b5dd74ad8e5aba	00023f0ffa--63e7b70c40ff837b206d2b54	b0e5369d02eff17991fd75f196d49a18	APPROVED	2023-02-11T15:41:00.241
Затем описания и изображения следует воспроизвести в больших количествах .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b70c577f0875d59ac2e1	00023f0ffa--63e7ad2003b5dd74ad8e5da4	00023f0ffa--63e7b70c577f0875d59ac2e1	6d7dbbf91d41e80f6e5d4f7329f58516	APPROVED	2023-02-11T15:41:00.119
Я не верю в кровавую революцию снизу в России .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b70c800a232967d18496	00023f0ffa--63e7ad0903b5dd74ad8e59af	00023f0ffa--63e7b70c800a232967d18496	562cf70a50cc597d982e169b75b84526	APPROVED	2023-02-11T15:41:00.056
Он был в номере и услышал где-то недалеко выстрелы .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b70c8fb2e27ee93cb750	00023f0ffa--63e7ad1c03b5dd74ad8e5cd8	00023f0ffa--63e7b70c8fb2e27ee93cb750	0e956d3df072e94bc792ced875e1a101	APPROVED	2023-02-11T15:41:00.641
Я не верю в кровавую революцию снизу в России .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b70d1befc713189a29f9	00023f0ffa--63e7ad0903b5dd74ad8e59af	00023f0ffa--63e7b70d1befc713189a29f9	cdc7ef16e0e13e385e9f0778bead4b97	APPROVED	2023-02-11T15:41:01.199
Есть и еще один момент в пользу таких сооружений .			[6]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b70d40ff837b206d2b6c	00023f0ffa--63e7ad1403b5dd74ad8e5b76	00023f0ffa--63e7b70d40ff837b206d2b6c	f08d4b7de10493aac3e29c92de3ccd2b	APPROVED	2023-02-11T15:41:01.723
Он был в номере и услышал где-то недалеко выстрелы .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b70df231c761224fbb00	00023f0ffa--63e7ad1c03b5dd74ad8e5cd8	00023f0ffa--63e7b70df231c761224fbb00	2d186acca8e5009152f1352661b2e3ec	APPROVED	2023-02-11T15:41:01.460
Среди этих ходатайств были и личные , и групповые .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b70e1d35f828b7ff8df5	00023f0ffa--63e7ad1203b5dd74ad8e5b0d	00023f0ffa--63e7b70e1d35f828b7ff8df5	4365f33056ddec6bd1fba079ff4155b4	APPROVED	2023-02-11T15:41:02.293
Затем описания и изображения следует воспроизвести в больших количествах .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b70f5e82947f3f46a102	00023f0ffa--63e7ad2003b5dd74ad8e5da4	00023f0ffa--63e7b70f5e82947f3f46a102	a9a5bbd581f0d0332407dcf9f9598667	APPROVED	2023-02-11T15:41:03.571
Ничего нового не открыл и именем своим не назвал .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b70fbf19e327ec3baebf	00023f0ffa--63e7ad1003b5dd74ad8e5aba	00023f0ffa--63e7b70fbf19e327ec3baebf	47d665f69df549826ac348bc12e6ef59	APPROVED	2023-02-11T15:41:03.232
Есть и еще один момент в пользу таких сооружений .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b70ff231c761224fbb3a	00023f0ffa--63e7ad1403b5dd74ad8e5b76	00023f0ffa--63e7b70ff231c761224fbb3a	a13ee26dd254695f4fb3a6628497a3fd	APPROVED	2023-02-11T15:41:03.752
Среди этих ходатайств были и личные , и групповые .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b71003b5dd74ad8f7d32	00023f0ffa--63e7ad1203b5dd74ad8e5b0d	00023f0ffa--63e7b71003b5dd74ad8f7d32	6ec0e997921e02f87eb0ac7939745a99	APPROVED	2023-02-11T15:41:04.242
И не только выпивку и курение в старших классах .			[5]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b7102b041c6b27aa7f19	00023f0ffa--63e7ad0603b5dd74ad8e5943	00023f0ffa--63e7b7102b041c6b27aa7f19	4e6599d540ec1dc6d62603b8f26d7ec2	APPROVED	2023-02-11T15:41:04.647
Я не верю в кровавую революцию снизу в России .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b710e0e9031110accf3f	00023f0ffa--63e7ad0903b5dd74ad8e59af	00023f0ffa--63e7b710e0e9031110accf3f	e71c27c2ca99c5da72f987dc1cbdde69	APPROVED	2023-02-11T15:41:04.024
Есть и еще один момент в пользу таких сооружений .			[1]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b710e0e9031110accf53	00023f0ffa--63e7ad1403b5dd74ad8e5b76	00023f0ffa--63e7b710e0e9031110accf53	1985259f3c30cb5abe2e28a12a2d4df0	APPROVED	2023-02-11T15:41:04.817
Ничего нового не открыл и именем своим не назвал .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b710f231c761224fbb54	00023f0ffa--63e7ad1003b5dd74ad8e5aba	00023f0ffa--63e7b710f231c761224fbb54	e2731d9c6f65ac223437b5d8c2d1b402	APPROVED	2023-02-11T15:41:04.401
Затем описания и изображения следует воспроизвести в больших количествах .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b710fe1ec76f5c4ec612	00023f0ffa--63e7ad2003b5dd74ad8e5da4	00023f0ffa--63e7b710fe1ec76f5c4ec612	18cd5982844f357e3fe11503b19fbd87	APPROVED	2023-02-11T15:41:04.567
Затем описания и изображения следует воспроизвести в больших количествах .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b711006a84029c3dd7c8	00023f0ffa--63e7ad2003b5dd74ad8e5da4	00023f0ffa--63e7b711006a84029c3dd7c8	27dfdaf9ff002e86824d38b0dc33e312	APPROVED	2023-02-11T15:41:05.267
Есть и еще один момент в пользу таких сооружений .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b711006a84029c3dd7d3	00023f0ffa--63e7ad1403b5dd74ad8e5b76	00023f0ffa--63e7b711006a84029c3dd7d3	5445c6c3c2c1a89e5d06db2a1a588c51	APPROVED	2023-02-11T15:41:05.622
Среди этих ходатайств были и личные , и групповые .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b7111d35f828b7ff8e74	00023f0ffa--63e7ad1203b5dd74ad8e5b0d	00023f0ffa--63e7b7111d35f828b7ff8e74	c513ef65c25896838b1c5538922c3839	APPROVED	2023-02-11T15:41:05.334
Ничего нового не открыл и именем своим не назвал .			[5]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b7116c63877b65b9ba41	00023f0ffa--63e7ad1003b5dd74ad8e5aba	00023f0ffa--63e7b7116c63877b65b9ba41	2b1b296757aec2c2060b3869f7fcf850	APPROVED	2023-02-11T15:41:05.568
