sentence,avg_judgement,language,total_lemma_freq,num_tokens,avg_token_length
"Whatever the cause for the downturn, few people are predicting any sudden improvement.",2.35,English,49.00749343946405,13,5.6923076923076925
"The U.S. ranks fourth of countries that have concluded joint ventures, behind West Germany, Finland and Italy.",2.6,English,41.80966316624888,17,5.529411764705882
"Airline Aviation, which has annual revenue of $ 5 million to $ 6 million, has great growth potential because of the large number of U.S. pilots nearing retirement age, Comair said.",2.7,English,93.28171407962907,31,4.838709677419355
"These and other problems squeezed Federal's profit margins last year to 8 %, down from more than 13 % annually in the first half of the decade.",3.1,English,90.90602851821272,27,4.333333333333333
"Elsewhere, share prices closed lower in Zurich, Amsterdam, Milan and Stockholm.",2.65,English,24.250406683996953,11,6.2727272727272725
"As a result of the refinancing, the company said the interest on the debt will fall to slightly more than 11 % from slightly more than 14 %.",2.95,English,104.8645116341935,28,4.035714285714286
"In London, the Financial Times 100-share index finished 30.1 points higher at 2112.2.",3.0,English,23.419724032871557,13,5.615384615384615
"Now he has moved to Oklahoma where costs are lower, and started a new company, Adsi Inc., to market his machine.",2.8,English,78.6115737233914,21,4.380952380952381
"He might have added an interesting historical fact: The last Series sweep, by the Cincinnati Reds, came in 1976, which also was the first year of baseball player free agency.",2.8,English,103.89532973550314,30,4.833333333333333
"Also as usual, the products will appeal mostly to heavy users of IBM equipment, at least initially.",2.25,English,59.387508206500456,17,4.882352941176471
"Quanto alla camminata incerta, va attribuita, fino a prova contraria, alla causa di sempre:",3.8,Italian,20191933.0,14,5.571428571428571
"Campione di rugby una delle vittime, un altro ha le gambe tranciate.",2.25,Italian,21718732.0,12,4.75
Costo dalle 100.000 alle 150.000 il mq.,1.6,Italian,15592072.0,7,4.714285714285714
"A Valona, dove ieri è stata convocata un'altra manifestazione di protesta cui hanno partecipato 5.000 persone, l'atmosfera è meno elettrica.",2.95,Italian,17336042.0,20,6.05
"Il mito di Allende, più di 14 anni dopo la sua tragica morte, comincia ad affievolirsi anche nella sinistra cilena?",4.4,Italian,35924552.0,20,4.8
"fra Nogarole Rocca e Affi, nel Veronese, il mostruoso serpente d'auto ha raggiunto i 30 chilometri.",3.25,Italian,21274364.0,16,5.25
"In un solo giorno, due settimane fa, abbiamo visto arrivare nel nostro istituto depositi per 800 mila dollari, una tendenza iniziata a metà dicembre che si era andata via rafforzando.",4.9,Italian,16988675.0,30,5.133333333333334
"È una specie di consuetudine, a Rochester.",2.25,Italian,21824548.0,7,5.142857142857143
"Tra di loro ci sono centinaia di feriti, soldati e semplici cittadini reduci della battaglia contro i croati.",2.7,Italian,39438235.0,18,5.111111111111111
Quattro tecnici italiani e due dei loro figli sono stati rapinati e uccisi dai banditi durante una gita in un'oasi naturalistica.,2.9,Italian,20758573.0,21,5.190476190476191
Anche sull'Albania soffia il vento della protesta.,1.95,Italian,15612062.0,7,6.285714285714286
"Altri, che il silenzio le sia stato imposto.",3.45,Italian,19212025.0,8,4.625
Il carabiniere rischia da 5 a 15 anni di condanna.,1.35,Italian,22959355.0,10,4.1
"''Da quel conto destinammo 200 milioni a Casadei, segretario di De Michelis, e 600 al tesoriere del Psi, Balzamo.",3.45,Italian,28625064.0,19,5.0
"I farmaci anti - rigetto hanno un effetto di indebolimento sulle difese immunitarie e il trapiantato è più esposto a infezioni, influenze.",4.2,Italian,44229702.0,22,5.318181818181818
cartelli promozionali con la scritta ''Prezzi speciali ai clienti della clinica'' (come se esistesse qualcuno a Rochester che non lo fosse) e manifesti allettanti di ottimi ristoranti e trattorie.,4.05,Italian,39120109.0,29,5.793103448275862
"Polemica sull'uso degli opinion leader ''schierati'', la destra si scatena contro Rai 3:",3.35,Italian,2455013.0,13,5.846153846153846
"A fine anno si sposterà al Carlo Felice di Genova, che l'ha coprodotta insieme con il Festival salisburghese (la prima, il 10 dicembre).",4.1,Italian,59557140.0,23,4.956521739130435
"Marco Paradisi, il proprietario, è al timone.",1.6,Italian,18933999.0,7,5.571428571428571
parla dei profughi in arrivo dal Ruanda.,1.65,Italian,6691941.0,7,4.857142857142857
Ai 33 ''dodici'' 22.684.000 lire;,2.0,Italian,9077.0,5,5.8
"Scegliendo il Waldorf, la quota è di un milione e 616 mila lire.",3.05,Italian,40323119.0,13,4.0
"Sarà lui che, alla fine degli esami, commenterà e analizzerà per un'ora i risultati e formulerà la diagnosi.",3.0,Italian,17276974.0,18,5.055555555555555
"La Melandri, la Gaiotti de Biase e tutte le altre Erinni si sono offese perché volevano andarci loro.",3.0,Italian,8441125.0,18,4.666666666666667
"Ci furono, certo, guerre in pieno ''equilibrio del terrore''.",3.15,Italian,6812989.0,9,5.888888888888889
"Fiona May è la prima azzurra a vincere un titolo mondiale ed è la quarta italiana a conquistare la medaglia d'oro, tenendo presente anche le Olimpiadi.",3.05,Italian,11145782.0,26,4.846153846153846
"Un altro kamikaze ha preso di mira una stazione di polizia a Baquba, 60 chilometri a nord-est di Baghdad, uccidendo 10 persone e ferendone altre 23.",4.0,Italian,64191420.0,26,4.730769230769231
"Mondo Giusto, l'associazione con cui lavorava, è molto conosciuta in Brianza e a Lecco, dove ha la sua sede:",3.4,Italian,18452504.0,19,4.7368421052631575
"Ritrovati e portati a valle invece i ventidue belgi dati per dispersi venerdì nell'alta valle dei Concei, in Trentino.",3.4,Italian,17992094.0,19,5.2631578947368425
"Ebbene, in questi casi, i colleghi dapprima sghignazzano poi, quando la scoperta è riconosciuta da tutti, si convincono che avrebbero benissimo potuto farla loro.",4.1,Italian,16334286.0,24,5.791666666666667
"non si gridi allo scandalo e non si finga ipocrita sorpresa ora che un laboratorio francese aiuta i nostri inefficienti controlli, ma si riveda il regolamento.",5.05,Italian,36862541.0,26,5.153846153846154
"Era il ritratto del nuovo piccolo borghese, che ha una piccola casa, con piccole ricchezze, che spesso lievitano senza parere.",3.6,Italian,27050685.0,20,5.35
sarebbero numerosi i dipendenti del servizio pubblico afflitti dal ''vizietto'' di pigiare un po'troppo il piede sull'acceleratore.,3.55,Italian,34767465.0,17,6.764705882352941
ROMA - Le signore inglesi non gradiscono le attenzioni dei ''pappagalli'' romani.,2.5,Italian,1466994.0,12,5.833333333333333
Colpo della polizia contro il Cartello di Cali.,2.2,Italian,32290969.0,8,5.0
"La tesi di laurea, Cinema moralia, cercherà di conciliare ''due amori contrapposti:",3.75,Italian,33504180.0,12,6.0
New York vuole Probing uno dei trottatori dopati.,4.05,Italian,333665.0,8,5.25
"E a riprova del motto, la cittadina ha preparato una ''contro'' commemorazione a base di Amarcord e messa in suffragio:",4.55,Italian,37541497.0,20,5.0
Il sindaco di Trieste Riccardo Illy si è dimesso dopo una seduta burrascosa del Consiglio comunale giovedì notte.,2.8,Italian,21186091.0,18,5.333333333333333
''È un po'come rivendicare ai laici il diritto di essere teologi:,3.05,Italian,40605554.0,11,5.0
"Ieri sera è stato Enrico, un cugino di Luigi, a ricordare quella battuta.",2.6,Italian,22380208.0,13,4.6923076923076925
Ormai del resto il fenomeno si è stabilizzato.,2.1,Italian,17753380.0,8,4.875
"Paul Samuelson ha fatto parzialmente marcia indietro rispetto al suo giudizio inizialmente negativo sulla riforma delle pensioni, sulla quale Modigliani mantiene invece le sue perplessità.",4.85,Italian,5243965.0,25,6.56
Dalle stampanti al software è una sorpresa.,2.35,Italian,5395520.0,7,5.285714285714286
"Il resto è storia recente, la collaborazione con Guglielmi, l'invenzione di Blob, Fuoriorario, Schegge.",3.85,Italian,18761307.0,14,6.428571428571429
"''Noi, i palestinesi che lavorano nei Paesi del Golfo'', risponde Muhammad Abu Rahme, un commercialista venuto a trascorrere le vacanze con la famiglia.",4.5,Italian,11163538.0,23,5.6521739130434785
"Sul primo, al 17', Manninger ci ha messo la pezza.",2.7,Italian,4271430.0,10,4.1
"C'è del sangue, e il corpo di un uomo che galleggia.",2.15,Italian,43680318.0,11,3.8181818181818183
"La sua fu una scelta radicale contro l'arte dei Saloons, contro il mercato che brulicava attorno ad essi, contro - naturalmente - la borghesia.",4.65,Italian,22410989.0,24,5.0
"È qui che, davanti a una sfilata di sedie diverse, con tutte le incredibili varietà di forme e specialmente di schienali, viene fuori la storia della prima sedia Thonet.",4.0,Italian,66290570.0,29,4.862068965517241
"La polemica nasce dal fatto che il Tg 3 non ha usato la ''pecetta'', cioè quella strisciolina che ricorda il ''pedigree'' dei personaggi.",4.3,Italian,39547497.0,23,5.0
È iniziato ieri al Palavobis di Milano il terzo Congresso della Lega Nord.,1.9,Italian,35592276.0,13,4.769230769230769
"bene, prometta solennemente che nè lui nè il segretario Zappacosta accetteranno (come fecero l'anno scorso) di discutere coi rappresentanti delle società le scelte di Casarin e le direzioni arbitrali.",4.95,Italian,58891162.0,29,5.931034482758621
"Cercate di capirmi, io vengo da Lomello, vengo dalla campagna, sono un'autodidatta.",2.85,Italian,19878991.0,12,6.0
"Il suo corpo, assieme a quello dell'amico Carmelo Perla, 21, di Fiumefreddo, è stato recuperato ieri, dopo ore e ore di ricerche:",2.95,Italian,44145643.0,22,4.909090909090909
"Era il'79 ''; racconta Pallucca,'' continuai a lavorare ma passai a mansioni di ufficio.",3.2,Italian,23634486.0,14,5.357142857142857
"intitolata ''Riti di Passaggio'', ha la forma di una scala e nei tubi contiene iodio, che scaldato dalle luci si è trasformato in gas.",4.45,Italian,53053784.0,24,4.625
In febbraio la produzione industriale frena il passo.,1.8,Italian,15881844.0,8,5.75
Opaline Keramik di Keravem (distr. Palazzo) è in tre varianti di colore.,4.15,Italian,39927239.0,12,5.083333333333333
